,,,,,,,,,,,,,,,
,MUNICÍPIO-CÓD,MUNICÍPIO,ANO FATO,JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ
,312050,CRISTINA,2021,1,6,7,2,5,4,2,2,5,6,1,4
,312050,CRISTINA,2022,8,4,7,9,2,3,2,4,2,6,6,3
,312060,CRUCILANDIA,2020,5,7,3,7,4,2,4,0,3,2,5,6
,312060,CRUCILANDIA,2021,4,3,2,6,4,3,3,1,5,3,3,5
,312060,CRUCILANDIA,2022,2,1,4,4,5,2,2,2,0,1,1,3
,312070,CRUZEIRO DA FORTALEZA,2020,1,4,2,3,2,3,0,0,2,2,2,0
,312070,CRUZEIRO DA FORTALEZA,2021,2,3,5,0,4,0,2,2,1,8,1,0
,312070,CRUZEIRO DA FORTALEZA,2022,0,0,3,0,0,3,3,2,4,1,2,0
,312080,CRUZILIA,2020,9,12,9,9,2,5,12,6,7,6,9,9
,312080,CRUZILIA,2021,13,6,8,6,6,7,7,9,10,7,5,5
,312080,CRUZILIA,2022,11,9,4,8,5,5,2,7,4,8,11,10
,312083,CUPARAQUE,2020,1,5,2,4,2,2,1,4,7,1,3,3
,312083,CUPARAQUE,2021,2,4,2,0,4,1,4,2,2,2,0,2
,312083,CUPARAQUE,2022,3,4,7,2,3,2,3,7,3,5,3,6
,312087,CURRAL DE DENTRO,2020,1,1,2,1,5,2,5,1,3,2,3,1
,312087,CURRAL DE DENTRO,2021,0,1,1,3,1,1,3,3,4,0,1,2
,312087,CURRAL DE DENTRO,2022,4,0,0,2,3,0,2,2,1,5,1,1
,312090,CURVELO,2020,53,57,60,54,61,51,46,71,58,50,51,62
,312090,CURVELO,2021,52,42,44,42,54,41,66,56,57,48,48,53
,312090,CURVELO,2022,43,45,64,65,41,46,56,41,67,56,41,58
,312100,DATAS,2020,3,3,5,2,4,3,3,4,5,6,5,6
,312100,DATAS,2021,4,6,4,3,1,0,6,5,7,5,3,0
,312100,DATAS,2022,2,1,7,3,7,4,5,5,6,1,4,3
,312110,DELFIM MOREIRA,2020,1,3,0,1,3,0,2,0,2,2,6,5
,312110,DELFIM MOREIRA,2021,2,1,1,8,2,3,0,2,0,2,2,2
,312110,DELFIM MOREIRA,2022,0,0,3,1,2,1,2,0,2,1,2,3
,312120,DELFINOPOLIS,2020,3,4,6,8,1,3,2,7,4,6,4,2
,312120,DELFINOPOLIS,2021,5,7,4,6,2,3,1,10,4,4,4,2
,312120,DELFINOPOLIS,2022,6,4,1,4,5,9,2,2,3,5,3,7
,312125,DELTA,2020,4,7,5,3,7,5,4,4,5,6,3,4
,312125,DELTA,2021,8,3,0,5,8,2,1,4,5,8,7,4
,312125,DELTA,2022,0,11,6,6,8,4,6,7,7,7,11,10
,312130,DESCOBERTO,2020,6,7,1,4,0,1,2,5,1,6,8,2
,312130,DESCOBERTO,2021,5,0,3,3,2,4,3,1,2,2,0,1
,312130,DESCOBERTO,2022,0,4,3,3,2,0,1,4,3,2,2,2
,312140,DESTERRO DE ENTRE-RIOS,2020,6,4,2,1,1,6,2,2,5,2,5,2
,312140,DESTERRO DE ENTRE-RIOS,2021,5,3,2,3,1,2,5,2,5,1,0,2
,312140,DESTERRO DE ENTRE-RIOS,2022,3,0,3,9,7,3,2,3,3,6,6,2
,312150,DESTERRO DO MELO,2020,1,0,1,1,1,3,1,0,2,0,0,0
,312150,DESTERRO DO MELO,2021,0,0,0,0,0,0,1,2,1,2,2,1
,312150,DESTERRO DO MELO,2022,0,2,1,1,0,0,0,0,0,0,2,2
,312160,DIAMANTINA,2020,45,51,40,38,52,48,46,46,47,45,54,53
,312160,DIAMANTINA,2021,58,48,45,37,39,49,38,55,61,57,55,53
,312160,DIAMANTINA,2022,59,36,48,48,43,30,38,48,38,51,45,51
,312170,DIOGO DE VASCONCELOS,2020,3,3,1,1,0,1,1,1,1,1,2,3
,312170,DIOGO DE VASCONCELOS,2021,1,1,3,1,2,1,1,1,1,1,0,0
,312170,DIOGO DE VASCONCELOS,2022,1,3,1,1,1,1,1,2,3,1,0,0
,312180,DIONISIO,2020,6,2,5,3,3,1,6,1,3,1,1,3
,312180,DIONISIO,2021,4,1,1,0,2,5,0,3,3,1,0,4
,312180,DIONISIO,2022,1,0,5,4,2,0,2,4,1,3,2,2
,312190,DIVINESIA,2020,3,4,4,1,0,1,2,3,4,7,3,5
,312190,DIVINESIA,2021,4,3,1,2,2,2,7,4,0,1,1,2
,312190,DIVINESIA,2022,1,2,2,1,7,4,2,3,3,3,3,2
,312200,DIVINO,2020,8,13,11,9,16,15,7,15,12,6,10,8
,312200,DIVINO,2021,20,12,15,12,14,14,20,22,13,7,11,15
,312200,DIVINO,2022,14,14,7,16,20,9,12,3,14,13,8,4
,312210,DIVINO DAS LARANJEIRAS,2020,4,0,2,2,3,4,5,4,5,1,3,3
,312210,DIVINO DAS LARANJEIRAS,2021,5,2,2,4,2,3,3,1,0,3,1,1
,312210,DIVINO DAS LARANJEIRAS,2022,4,5,2,5,1,1,0,2,0,2,1,0
,312220,DIVINOLANDIA DE MINAS,2020,3,8,3,4,5,2,4,4,6,9,6,6
,312220,DIVINOLANDIA DE MINAS,2021,3,6,4,10,3,4,1,4,4,6,5,5
,312220,DIVINOLANDIA DE MINAS,2022,2,4,5,1,6,4,3,5,3,5,4,2
,312230,DIVINOPOLIS,2020,132,120,124,119,120,130,106,113,130,147,125,133
,312230,DIVINOPOLIS,2021,161,125,131,112,138,113,107,133,150,147,148,145
,312230,DIVINOPOLIS,2022,121,121,146,168,139,123,124,135,132,159,121,135
,312235,DIVISA ALEGRE,2020,4,2,0,5,3,0,3,3,5,4,4,2
,312235,DIVISA ALEGRE,2021,7,2,2,4,7,3,0,3,7,7,4,2
,312235,DIVISA ALEGRE,2022,1,1,3,1,4,3,3,4,3,2,10,6
,312240,DIVISA NOVA,2020,4,0,3,3,3,2,4,6,5,1,7,5
,312240,DIVISA NOVA,2021,10,1,3,3,4,2,8,5,3,3,7,4
,312240,DIVISA NOVA,2022,2,0,5,3,2,4,8,5,7,3,1,5
,312245,DIVISOPOLIS,2020,4,4,2,6,6,0,5,2,14,4,4,7
,312245,DIVISOPOLIS,2021,4,4,8,4,3,5,2,3,2,6,4,2
,312245,DIVISOPOLIS,2022,2,0,4,7,1,7,0,1,3,2,2,2
,312247,DOM BOSCO,2020,0,1,0,3,0,1,1,0,2,3,2,2
,312247,DOM BOSCO,2021,1,0,3,4,1,2,0,0,1,0,0,3
,312247,DOM BOSCO,2022,4,2,4,3,0,2,1,2,3,2,0,2
,312250,DOM CAVATI,2020,3,1,1,1,3,3,4,2,1,2,2,6
,312250,DOM CAVATI,2021,4,4,4,4,2,2,4,1,4,2,1,1
,312250,DOM CAVATI,2022,2,3,4,0,3,1,3,4,3,6,3,5
,312260,DOM JOAQUIM,2020,1,3,3,2,0,1,2,2,2,0,3,2
,312260,DOM JOAQUIM,2021,4,1,2,3,3,0,0,5,2,2,2,4
,312260,DOM JOAQUIM,2022,1,2,6,2,6,0,5,4,3,2,6,1
,312270,DOM SILVERIO,2020,6,2,2,5,0,2,2,4,2,1,1,3
,312270,DOM SILVERIO,2021,0,0,1,0,2,0,1,0,2,1,2,0
,312270,DOM SILVERIO,2022,1,0,2,0,0,1,1,0,3,6,0,1
,312280,DOM VICOSO,2020,0,0,0,2,0,2,4,2,1,2,4,2
,312280,DOM VICOSO,2021,3,0,1,3,2,1,1,1,3,1,0,1
,312280,DOM VICOSO,2022,0,2,0,1,4,1,0,1,1,1,2,0
,312290,DONA EUSEBIA,2020,1,0,2,1,2,1,4,8,4,5,5,2
,312290,DONA EUSEBIA,2021,7,0,5,6,2,3,0,5,4,0,2,5
,312290,DONA EUSEBIA,2022,2,1,5,3,2,1,0,2,2,2,2,3
,312300,DORES DE CAMPOS,2020,6,9,6,1,3,9,4,8,6,5,7,12
,312300,DORES DE CAMPOS,2021,10,3,9,3,11,5,7,7,8,2,8,6
,312300,DORES DE CAMPOS,2022,8,3,4,6,5,6,5,7,2,9,8,12
,312310,DORES DE GUANHAES,2020,0,2,0,0,3,1,4,5,2,2,2,1
,312310,DORES DE GUANHAES,2021,1,0,0,0,0,2,3,1,2,1,0,2
,312310,DORES DE GUANHAES,2022,3,3,0,3,3,2,1,5,1,2,1,0
,312320,DORES DO INDAIA,2020,9,9,8,9,1,10,11,15,7,8,7,4
,312320,DORES DO INDAIA,2021,7,5,11,4,6,5,6,13,9,13,6,11
,312320,DORES DO INDAIA,2022,6,13,9,10,7,1,1,6,9,9,4,7
,312330,DORES DO TURVO,2020,2,0,1,1,1,0,6,2,1,1,5,3
,312330,DORES DO TURVO,2021,3,2,2,2,4,2,2,2,1,5,2,4
,312330,DORES DO TURVO,2022,0,2,2,2,0,0,1,3,5,3,0,8
,312340,DORESOPOLIS,2020,0,0,0,1,0,0,0,1,1,0,1,0
,312340,DORESOPOLIS,2021,0,0,1,0,0,0,1,1,0,2,2,0
,312340,DORESOPOLIS,2022,1,0,0,0,1,0,0,0,0,0,2,2
,312350,DOURADOQUARA,2020,0,0,1,0,0,4,1,0,1,1,0,0
,312350,DOURADOQUARA,2021,1,0,0,0,0,0,0,0,3,0,2,0
,312350,DOURADOQUARA,2022,0,0,0,0,0,0,0,0,2,1,1,1
,312352,DURANDE,2020,0,1,5,3,1,2,1,2,5,2,3,0
,312352,DURANDE,2021,3,2,1,1,4,1,1,1,4,2,3,1
,312352,DURANDE,2022,1,1,2,1,1,0,1,4,4,3,1,6
,312360,ELOI MENDES,2020,14,18,13,13,12,9,19,11,10,23,23,18
,312360,ELOI MENDES,2021,21,17,14,18,14,11,14,10,20,23,21,18
,312360,ELOI MENDES,2022,12,13,21,13,6,7,22,21,17,22,11,9
,312370,ENGENHEIRO CALDAS,2020,4,7,4,7,9,12,1,11,9,3,8,11
,312370,ENGENHEIRO CALDAS,2021,9,9,13,5,11,8,5,11,7,2,5,9
,312370,ENGENHEIRO CALDAS,2022,9,3,6,4,5,2,10,8,9,8,5,9
,312380,ENGENHEIRO NAVARRO,2020,7,4,4,0,4,2,1,1,5,5,4,5
,312380,ENGENHEIRO NAVARRO,2021,4,4,1,5,4,5,2,3,7,2,1,2
,312380,ENGENHEIRO NAVARRO,2022,4,9,3,1,1,5,5,1,4,7,6,1
,312385,ENTRE-FOLHAS,2020,5,3,1,0,5,3,3,2,4,4,1,1
,312385,ENTRE-FOLHAS,2021,4,4,2,3,0,3,1,2,1,5,5,3
,312385,ENTRE-FOLHAS,2022,3,3,2,1,2,3,1,4,1,5,2,0
,312390,ENTRE-RIOS DE MINAS,2020,10,4,5,5,4,5,3,6,5,5,3,5
,312390,ENTRE-RIOS DE MINAS,2021,5,7,7,8,3,5,5,10,9,9,13,11
,312390,ENTRE-RIOS DE MINAS,2022,10,3,9,6,15,7,14,4,10,11,3,8
,312400,ERVALIA,2020,8,11,7,7,7,10,9,9,5,7,5,12
,312400,ERVALIA,2021,8,11,7,8,7,8,8,8,4,8,6,11
,312400,ERVALIA,2022,5,11,11,8,11,13,6,9,10,10,14,6
,312410,ESMERALDAS,2020,49,47,36,50,56,51,41,60,56,55,62,48
,312410,ESMERALDAS,2021,64,39,52,53,53,44,49,58,56,49,45,40
,312410,ESMERALDAS,2022,49,45,58,40,37,47,45,50,44,50,46,41
,312420,ESPERA FELIZ,2020,14,14,10,6,8,23,8,11,9,18,16,18
,312420,ESPERA FELIZ,2021,13,13,18,10,15,17,12,17,15,11,6,16
,312420,ESPERA FELIZ,2022,11,10,17,14,23,20,16,12,22,21,7,11
,312430,ESPINOSA,2020,8,17,10,14,13,16,8,11,19,10,12,15
,312430,ESPINOSA,2021,14,14,11,13,18,12,14,13,8,18,23,8
,312430,ESPINOSA,2022,8,11,11,11,12,11,8,16,10,12,8,12
,312440,ESPIRITO SANTO DO DOURADO,2020,3,0,4,2,1,2,3,2,3,3,2,3
,312440,ESPIRITO SANTO DO DOURADO,2021,2,2,0,0,0,0,1,0,2,2,0,1
,312440,ESPIRITO SANTO DO DOURADO,2022,2,1,2,1,4,2,0,1,4,3,0,1
,312450,ESTIVA,2020,2,1,1,2,3,5,2,1,2,1,3,1
,312450,ESTIVA,2021,5,2,0,9,0,4,1,4,1,0,3,4
,312450,ESTIVA,2022,2,0,0,3,7,2,6,1,4,4,1,3
,312460,ESTRELA-DALVA,2020,1,1,3,0,0,0,0,1,0,3,1,2
,312460,ESTRELA-DALVA,2021,2,0,2,1,0,0,2,1,0,2,2,2
,312460,ESTRELA-DALVA,2022,0,1,0,1,1,1,0,1,1,0,1,0
,312470,ESTRELA DO INDAIA,2020,1,2,1,4,3,0,0,1,2,1,1,0
,312470,ESTRELA DO INDAIA,2021,1,1,1,0,3,0,3,2,1,2,1,1
,312470,ESTRELA DO INDAIA,2022,1,1,2,2,0,0,1,0,0,0,0,1
,312480,ESTRELA DO SUL,2020,3,3,1,5,2,4,1,2,4,4,4,3
,312480,ESTRELA DO SUL,2021,2,3,2,3,3,2,2,1,0,2,1,7
,312480,ESTRELA DO SUL,2022,8,6,2,6,7,3,1,3,1,6,3,3
,312490,EUGENOPOLIS,2020,6,7,10,3,4,5,6,4,7,8,10,5
,312490,EUGENOPOLIS,2021,3,7,2,4,6,5,9,5,6,6,5,7
,312490,EUGENOPOLIS,2022,10,6,8,5,10,6,12,10,6,10,5,9
,312500,EWBANK DA CAMARA,2020,5,3,4,1,2,1,2,2,6,5,3,1
,312500,EWBANK DA CAMARA,2021,8,1,6,0,4,0,2,4,4,1,1,4
,312500,EWBANK DA CAMARA,2022,8,3,6,3,1,4,1,3,5,3,9,0
,312510,EXTREMA,2020,30,30,29,23,20,29,27,28,23,38,28,25
,312510,EXTREMA,2021,30,28,23,24,21,24,24,18,30,25,25,20
,312510,EXTREMA,2022,15,33,27,33,21,33,22,37,27,31,18,27
,312520,FAMA,2020,0,3,4,1,1,0,2,0,4,0,3,0
,312520,FAMA,2021,1,0,0,0,0,0,0,0,2,0,2,0
,312520,FAMA,2022,2,2,4,2,0,0,2,2,1,0,0,0
,312530,FARIA LEMOS,2020,1,4,1,1,3,3,2,0,2,1,2,5
,312530,FARIA LEMOS,2021,0,2,0,1,0,2,0,0,2,1,3,0
,312530,FARIA LEMOS,2022,2,1,2,0,1,2,2,0,2,1,0,1
,312540,FELICIO DOS SANTOS,2020,4,1,2,4,8,3,2,3,3,3,3,5
,312540,FELICIO DOS SANTOS,2021,7,2,8,4,4,2,4,4,4,3,3,2
,312540,FELICIO DOS SANTOS,2022,7,3,4,5,2,1,4,3,5,3,4,6
,312550,SAO GONCALO DO RIO PRETO,2020,3,3,3,1,4,3,2,7,3,0,0,2
,312550,SAO GONCALO DO RIO PRETO,2021,2,3,1,3,2,0,0,4,7,1,2,3
,312550,SAO GONCALO DO RIO PRETO,2022,2,2,1,2,1,1,1,3,6,4,1,3
,312560,FELISBURGO,2020,1,4,0,0,2,6,4,2,4,1,2,3
,312560,FELISBURGO,2021,3,2,1,4,1,4,5,3,8,1,2,2
,312560,FELISBURGO,2022,3,5,2,4,2,2,4,2,9,5,2,2
,312570,FELIXLANDIA,2020,9,9,3,4,5,12,9,4,6,6,6,7
,312570,FELIXLANDIA,2021,10,9,6,3,4,5,5,4,6,8,6,5
,312570,FELIXLANDIA,2022,12,1,8,9,11,5,3,10,9,2,6,4
,312580,FERNANDES TOURINHO,2020,0,4,1,0,1,0,1,0,0,3,2,1
,312580,FERNANDES TOURINHO,2021,1,6,3,0,0,1,0,3,0,1,2,0
,312580,FERNANDES TOURINHO,2022,5,0,2,4,0,3,1,3,6,3,3,2
,312590,FERROS,2020,11,3,3,11,2,7,5,7,5,8,11,6
,312590,FERROS,2021,7,2,10,7,1,9,1,4,7,5,5,3
,312590,FERROS,2022,6,4,2,4,9,3,8,8,5,11,3,5
,312595,FERVEDOURO,2020,5,3,5,7,5,3,8,5,6,4,9,3
,312595,FERVEDOURO,2021,6,3,6,4,5,5,3,5,7,9,2,10
,312595,FERVEDOURO,2022,4,5,4,7,6,6,5,5,4,5,6,11
,312600,FLORESTAL,2020,1,4,5,3,4,3,5,2,6,7,2,0
,312600,FLORESTAL,2021,9,5,4,1,3,5,3,6,1,10,4,6
,312600,FLORESTAL,2022,6,4,4,3,5,2,6,5,4,4,4,4
,312610,FORMIGA,2020,49,46,52,36,39,45,39,53,44,50,52,50
,312610,FORMIGA,2021,56,33,39,47,48,47,34,40,42,49,37,41
,312610,FORMIGA,2022,55,33,38,44,40,36,33,50,50,63,48,50
,312620,FORMOSO,2020,1,3,6,4,2,2,3,2,3,3,1,4
,312620,FORMOSO,2021,2,1,1,4,1,5,2,1,0,1,2,1
,312620,FORMOSO,2022,1,0,0,2,1,0,4,5,5,3,8,2
,312630,FORTALEZA DE MINAS,2020,3,3,2,2,0,1,1,1,2,2,1,1
,312630,FORTALEZA DE MINAS,2021,1,2,1,1,0,3,4,4,3,1,1,3
,312630,FORTALEZA DE MINAS,2022,2,1,0,1,1,2,1,1,1,3,2,1
,312640,FORTUNA DE MINAS,2020,2,2,0,3,4,0,0,0,2,3,1,1
,312640,FORTUNA DE MINAS,2021,1,1,1,2,2,4,0,1,0,3,0,2
,312640,FORTUNA DE MINAS,2022,1,0,1,4,2,1,1,3,3,1,2,3
,312650,FRANCISCO BADARO,2020,3,1,1,3,1,3,1,1,3,4,2,0
,312650,FRANCISCO BADARO,2021,4,3,1,3,2,0,0,0,3,4,0,2
,312650,FRANCISCO BADARO,2022,1,3,1,5,1,1,5,5,4,4,0,3
,312660,FRANCISCO DUMONT,2020,2,2,3,1,2,4,1,2,4,5,2,3
,312660,FRANCISCO DUMONT,2021,3,2,5,4,4,0,3,6,0,4,2,3
,312660,FRANCISCO DUMONT,2022,5,2,3,1,4,1,0,1,2,3,1,2
,312670,FRANCISCO SA,2020,21,18,15,16,10,8,13,24,21,14,19,11
,312670,FRANCISCO SA,2021,25,16,17,15,13,28,14,22,18,23,17,9
,312670,FRANCISCO SA,2022,12,11,11,11,22,28,11,16,19,24,13,14
,312675,FRANCISCOPOLIS,2020,1,4,1,3,1,1,4,2,4,4,4,1
,312675,FRANCISCOPOLIS,2021,5,0,3,6,6,2,5,1,4,2,6,7
,312675,FRANCISCOPOLIS,2022,5,1,2,8,1,6,4,1,3,2,4,3
,312680,FREI GASPAR,2020,5,1,1,3,4,3,1,1,1,5,0,5
,312680,FREI GASPAR,2021,1,2,5,2,4,1,3,1,5,3,4,2
,312680,FREI GASPAR,2022,2,5,3,3,2,4,4,4,0,2,1,1
,312690,FREI INOCENCIO,2020,6,2,1,4,4,1,5,9,7,4,6,9
,312690,FREI INOCENCIO,2021,4,9,2,2,2,7,7,5,7,7,4,5
,312690,FREI INOCENCIO,2022,2,3,2,6,5,0,3,2,5,2,4,2
,312695,FREI LAGONEGRO,2020,0,0,0,2,1,1,2,1,0,2,1,2
,312695,FREI LAGONEGRO,2021,1,0,0,0,1,0,0,1,1,0,2,3
,312695,FREI LAGONEGRO,2022,1,1,0,0,0,2,2,1,1,1,0,0
,312700,FRONTEIRA,2020,22,17,14,13,13,8,8,15,33,17,13,12
,312700,FRONTEIRA,2021,14,15,12,20,18,10,14,23,8,22,22,9
,312700,FRONTEIRA,2022,10,12,15,15,14,15,16,14,9,26,19,18
,312705,FRONTEIRA DOS VALES,2020,0,0,2,5,4,0,2,0,2,6,2,3
,312705,FRONTEIRA DOS VALES,2021,2,1,2,4,0,1,3,4,2,2,1,2
,312705,FRONTEIRA DOS VALES,2022,1,1,2,2,1,0,2,3,0,0,2,3
,312707,FRUTA DE LEITE,2020,2,3,1,2,2,2,2,0,6,4,2,4
,312707,FRUTA DE LEITE,2021,2,1,3,2,2,1,2,4,2,1,4,2
,312707,FRUTA DE LEITE,2022,1,1,2,3,1,1,4,1,0,3,0,2
,312710,FRUTAL,2020,59,48,56,50,53,47,47,50,77,54,79,75
,312710,FRUTAL,2021,76,47,50,58,72,46,60,49,45,61,57,57
,312710,FRUTAL,2022,65,46,61,66,57,67,79,77,69,67,63,51
,312720,FUNILANDIA,2020,9,5,4,2,3,2,4,1,8,11,7,6
,312720,FUNILANDIA,2021,5,2,6,5,7,5,5,5,9,6,6,9
,312720,FUNILANDIA,2022,1,3,6,5,1,3,5,3,2,2,5,2
,312730,GALILEIA,2020,6,6,4,6,4,0,2,11,0,8,7,11
,312730,GALILEIA,2021,6,3,7,4,7,3,3,4,7,6,4,5
,312730,GALILEIA,2022,4,6,2,6,4,3,0,3,2,6,4,6
,312733,GAMELEIRAS,2020,1,3,4,4,1,2,1,4,0,4,3,4
,312733,GAMELEIRAS,2021,3,0,1,0,0,1,0,1,0,4,0,0
,312733,GAMELEIRAS,2022,0,2,0,2,1,0,2,0,0,0,1,1
,312735,GLAUCILANDIA,2020,4,5,2,3,0,1,2,3,0,2,0,0
,312735,GLAUCILANDIA,2021,4,0,4,0,3,1,0,0,2,2,0,2
,312735,GLAUCILANDIA,2022,0,0,0,6,2,0,0,1,0,4,3,3
,312737,GOIABEIRA,2020,1,4,1,0,2,3,3,0,5,1,2,1
,312737,GOIABEIRA,2021,2,0,1,2,1,4,2,4,3,1,0,4
,312737,GOIABEIRA,2022,3,2,2,0,0,0,6,1,6,3,2,4
,312738,GOIANA,2020,3,3,6,2,2,4,3,3,0,3,1,2
,312738,GOIANA,2021,6,2,3,3,4,2,1,0,6,2,5,5
,312738,GOIANA,2022,6,3,2,3,3,2,4,1,0,2,2,6
,312740,GONCALVES,2020,3,0,0,1,1,0,4,3,1,1,1,2
,312740,GONCALVES,2021,0,2,4,5,1,0,3,3,1,2,0,0
,312740,GONCALVES,2022,0,0,2,1,0,2,1,0,0,4,0,0
,312750,GONZAGA,2020,0,4,0,6,3,3,0,5,1,5,5,4
,312750,GONZAGA,2021,1,2,1,1,1,4,3,2,0,3,4,4
,312750,GONZAGA,2022,4,3,3,5,3,2,1,0,1,1,1,3
,312760,GOUVEIA,2020,3,15,12,8,5,13,7,7,4,6,8,5
,312760,GOUVEIA,2021,6,13,6,7,8,5,9,5,12,11,9,4
,312760,GOUVEIA,2022,12,14,6,11,11,8,6,9,17,11,7,7
,312770,GOVERNADOR VALADARES,2020,213,220,226,194,170,184,197,200,209,221,205,245
,312770,GOVERNADOR VALADARES,2021,251,213,214,183,206,173,190,216,211,234,187,175
,312770,GOVERNADOR VALADARES,2022,182,184,220,190,177,190,206,156,168,208,182,196
,312780,GRAO-MOGOL,2020,1,8,4,9,10,3,4,6,11,11,7,14
,312780,GRAO-MOGOL,2021,13,10,8,9,7,4,4,6,10,9,11,12
,312780,GRAO-MOGOL,2022,5,5,3,1,3,4,3,3,3,10,3,7
,312790,GRUPIARA,2020,1,1,0,2,1,1,1,0,1,1,2,1
,312790,GRUPIARA,2021,0,0,0,2,0,0,0,1,0,0,0,0
,312790,GRUPIARA,2022,0,0,0,1,0,1,1,2,1,2,0,2
,312800,GUANHAES,2020,21,21,19,16,22,21,29,11,26,13,28,21
,312800,GUANHAES,2021,28,22,25,19,21,23,22,21,19,16,33,24
,312800,GUANHAES,2022,21,21,23,25,16,21,21,22,19,26,20,16
,312810,GUAPE,2020,3,12,8,5,10,5,10,6,8,9,17,9
,312810,GUAPE,2021,9,13,8,14,9,8,7,7,5,10,9,13
,312810,GUAPE,2022,6,8,16,8,7,6,9,11,12,9,8,8
,312820,GUARACIABA,2020,2,4,1,4,5,4,7,2,5,7,5,4
,312820,GUARACIABA,2021,5,1,11,3,7,7,4,1,5,4,5,1
,312820,GUARACIABA,2022,4,7,4,5,6,2,2,7,3,4,7,2
,312825,GUARACIAMA,2020,3,3,2,2,1,3,4,7,4,1,4,3
,312825,GUARACIAMA,2021,1,1,0,5,2,0,1,3,4,4,3,1
,312825,GUARACIAMA,2022,2,2,0,0,3,1,1,3,4,3,1,3
,312830,GUARANESIA,2020,9,9,8,8,8,5,8,16,3,8,9,7
,312830,GUARANESIA,2021,13,9,12,4,8,5,5,9,7,7,7,13
,312830,GUARANESIA,2022,14,13,5,6,5,6,8,9,8,13,11,7
,312840,GUARANI,2020,6,6,3,5,8,3,4,4,3,6,4,1
,312840,GUARANI,2021,5,7,7,6,7,5,4,5,7,4,3,2
,312840,GUARANI,2022,3,9,7,7,4,6,5,4,2,5,2,4
,312850,GUARARA,2020,1,3,2,2,0,3,1,1,4,0,3,2
,312850,GUARARA,2021,3,2,3,2,1,6,4,0,2,0,4,2
,312850,GUARARA,2022,2,1,1,1,0,2,1,1,3,1,2,2
,312860,GUARDA-MOR,2020,5,2,2,3,1,4,2,0,5,3,1,0
,312860,GUARDA-MOR,2021,2,6,3,2,2,3,3,5,3,5,4,5
,312860,GUARDA-MOR,2022,2,2,7,3,1,0,6,2,5,2,6,0
,312870,GUAXUPE,2020,34,28,34,29,28,24,36,38,29,38,35,36
,312870,GUAXUPE,2021,39,29,28,34,13,14,28,29,27,32,21,30
,312870,GUAXUPE,2022,28,31,35,27,33,16,26,31,36,39,36,30
,312880,GUIDOVAL,2020,4,5,3,6,6,6,2,2,3,7,4,3
,312880,GUIDOVAL,2021,5,2,8,5,2,2,3,5,6,5,2,1
,312880,GUIDOVAL,2022,0,4,2,9,4,6,3,1,4,4,1,3
,312890,GUIMARANIA,2020,4,2,4,7,6,2,5,1,3,7,4,4
,312890,GUIMARANIA,2021,9,3,3,6,4,4,8,7,5,1,3,7
,312890,GUIMARANIA,2022,2,5,5,2,4,1,3,6,3,7,2,6
,312900,GUIRICEMA,2020,0,2,4,1,0,3,1,3,2,3,0,2
,312900,GUIRICEMA,2021,2,5,2,2,2,3,2,3,5,1,2,4
,312900,GUIRICEMA,2022,6,1,3,2,1,1,2,1,5,3,4,2
,312910,GURINHATA,2020,2,2,1,1,0,3,1,1,1,5,2,1
,312910,GURINHATA,2021,2,2,1,1,2,1,0,1,1,1,3,1
,312910,GURINHATA,2022,0,1,2,1,1,1,1,2,3,1,2,1
,312920,HELIODORA,2020,2,8,4,6,4,1,1,3,0,6,3,3
,312920,HELIODORA,2021,4,4,4,2,3,1,2,3,3,4,3,3
,312920,HELIODORA,2022,5,2,9,0,3,2,5,6,3,3,3,3
,312930,IAPU,2020,4,4,2,1,3,2,3,3,3,0,5,6
,312930,IAPU,2021,3,2,6,4,6,5,4,4,4,7,6,6
,312930,IAPU,2022,5,4,7,9,6,8,7,5,6,8,5,6
,312940,IBERTIOGA,2020,2,0,1,1,2,1,0,1,2,2,3,2
,312940,IBERTIOGA,2021,2,1,3,2,4,3,1,3,1,2,0,4
,312940,IBERTIOGA,2022,2,3,1,5,1,4,2,8,1,1,8,3
,312950,IBIA,2020,20,16,15,16,18,13,18,17,13,25,25,22
,312950,IBIA,2021,25,23,13,19,17,18,20,16,22,13,10,19
,312950,IBIA,2022,9,14,17,17,16,14,13,19,19,19,16,17
,312960,IBIAI,2020,3,0,1,3,2,3,5,2,5,3,5,0
,312960,IBIAI,2021,5,4,3,5,3,5,1,5,6,3,4,1
,312960,IBIAI,2022,1,4,3,1,5,1,1,1,6,2,2,3
,312965,IBIRACATU,2020,1,0,1,5,3,2,0,2,2,1,2,6
,312965,IBIRACATU,2021,5,3,0,2,2,3,5,2,1,1,1,3
,312965,IBIRACATU,2022,5,2,1,3,1,2,3,4,0,2,2,3
,312970,IBIRACI,2020,7,11,4,1,4,4,3,5,8,5,8,4
,312970,IBIRACI,2021,3,3,2,2,2,2,4,5,4,3,3,4
,312970,IBIRACI,2022,8,2,7,3,4,4,8,4,1,14,3,4
,312980,IBIRITE,2020,102,103,99,84,89,106,117,101,123,101,116,90
,312980,IBIRITE,2021,88,95,122,112,104,82,94,88,106,101,113,98
,312980,IBIRITE,2022,102,77,113,99,86,93,106,99,87,104,102,107
,312990,IBITIURA DE MINAS,2020,2,2,2,1,3,1,1,1,5,1,1,1
