MUNICÍPIO-CÓD,MUNICÍPIO,ANO FATO,JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ
310010,ABADIA DOS DOURADOS,2018,4,3,4,3,3,2,2,5,6,1,0,5
310010,ABADIA DOS DOURADOS,2019,1,2,4,3,1,0,0,1,1,1,1,3
310010,ABADIA DOS DOURADOS,2020,3,2,2,0,2,7,1,3,2,7,1,0
310010,ABADIA DOS DOURADOS,2021,1,2,,,,,,,,,,
310020,ABAETE,2018,22,16,17,19,17,14,27,16,19,21,16,30
310020,ABAETE,2019,13,20,26,17,16,21,17,28,15,18,15,24
310020,ABAETE,2020,22,21,14,10,17,10,17,15,15,13,20,17
310020,ABAETE,2021,16,22,,,,,,,,,,
310030,ABRE-CAMPO,2018,3,3,4,4,5,2,8,4,4,1,4,8
310030,ABRE-CAMPO,2019,4,5,4,10,4,9,7,4,5,2,12,12
310030,ABRE-CAMPO,2020,3,4,7,11,3,4,2,5,9,4,11,5
310030,ABRE-CAMPO,2021,2,8,,,,,,,,,,
310040,ACAIACA,2018,3,4,2,5,2,2,0,6,4,5,2,4
310040,ACAIACA,2019,2,4,5,2,3,3,2,2,2,1,2,0
310040,ACAIACA,2020,8,2,2,1,2,0,1,2,1,4,2,1
310040,ACAIACA,2021,4,3,,,,,,,,,,
310050,ACUCENA,2018,2,0,0,3,5,0,3,1,1,3,9,4
310050,ACUCENA,2019,1,0,2,5,1,1,2,4,4,2,3,1
310050,ACUCENA,2020,1,1,1,4,2,3,4,5,2,4,2,3
310050,ACUCENA,2021,0,2,,,,,,,,,,
310060,AGUA BOA,2018,9,3,6,5,9,0,12,4,9,4,7,6
310060,AGUA BOA,2019,9,4,5,9,4,7,3,2,4,6,4,4
310060,AGUA BOA,2020,4,3,8,9,5,8,8,9,5,3,8,5
310060,AGUA BOA,2021,2,6,,,,,,,,,,
310070,AGUA COMPRIDA,2018,2,2,2,1,0,1,1,2,2,2,5,3
310070,AGUA COMPRIDA,2019,1,0,3,2,1,3,0,3,1,4,5,4
310070,AGUA COMPRIDA,2020,4,4,0,3,2,2,1,2,1,2,3,5
310070,AGUA COMPRIDA,2021,1,6,,,,,,,,,,
310080,AGUANIL,2018,4,0,3,3,0,4,2,0,3,5,2,0
310080,AGUANIL,2019,2,2,3,7,0,0,2,1,0,5,3,2
310080,AGUANIL,2020,4,5,1,1,0,1,2,1,2,2,0,0
310080,AGUANIL,2021,2,0,,,,,,,,,,
310090,AGUAS FORMOSAS,2018,11,13,15,8,13,11,9,13,9,12,21,15
310090,AGUAS FORMOSAS,2019,15,11,5,8,4,6,10,5,6,7,11,6
310090,AGUAS FORMOSAS,2020,13,6,11,12,15,8,8,6,9,8,6,14
310090,AGUAS FORMOSAS,2021,16,5,,,,,,,,,,
310100,AGUAS VERMELHAS,2018,7,4,6,7,4,2,6,4,2,5,6,2
310100,AGUAS VERMELHAS,2019,9,8,5,4,5,5,4,5,9,8,10,5
310100,AGUAS VERMELHAS,2020,6,3,5,3,0,2,6,5,5,6,6,4
310100,AGUAS VERMELHAS,2021,5,0,,,,,,,,,,
310110,AIMORES,2018,12,7,12,8,12,7,15,15,8,10,10,11
310110,AIMORES,2019,9,15,9,21,8,10,10,11,7,16,11,10
310110,AIMORES,2020,12,5,12,5,13,6,9,10,11,8,8,17
310110,AIMORES,2021,19,15,,,,,,,,,,
310120,AIURUOCA,2018,0,1,0,4,2,2,0,2,2,1,2,3
310120,AIURUOCA,2019,0,3,0,2,3,1,1,1,1,1,4,1
310120,AIURUOCA,2020,2,1,2,2,0,1,0,0,1,2,3,3
310120,AIURUOCA,2021,2,3,,,,,,,,,,
310130,ALAGOA,2018,0,0,1,0,0,2,0,1,0,0,1,0
310130,ALAGOA,2019,1,1,1,1,1,1,1,0,1,0,0,0
310130,ALAGOA,2020,2,0,0,1,1,0,0,0,0,0,0,0
310130,ALAGOA,2021,1,0,,,,,,,,,,
310140,ALBERTINA,2018,2,1,2,0,1,0,0,0,1,0,1,3
310140,ALBERTINA,2019,3,1,2,1,2,1,0,1,0,0,0,3
310140,ALBERTINA,2020,1,1,0,1,0,2,0,4,0,0,2,1
310140,ALBERTINA,2021,0,1,,,,,,,,,,
310150,ALEM PARAIBA,2018,16,16,14,24,20,15,12,11,12,12,12,18
310150,ALEM PARAIBA,2019,22,10,22,14,12,19,12,19,11,12,7,14
310150,ALEM PARAIBA,2020,15,23,18,7,7,16,7,10,16,17,15,22
310150,ALEM PARAIBA,2021,9,13,,,,,,,,,,
310160,ALFENAS,2018,65,43,52,43,49,67,48,51,74,64,57,97
310160,ALFENAS,2019,101,60,72,58,61,39,50,55,40,59,82,82
310160,ALFENAS,2020,70,51,55,68,56,55,53,67,67,62,73,53
310160,ALFENAS,2021,78,61,,,,,,,,,,
310163,ALFREDO VASCONCELOS,2018,5,2,5,8,5,0,2,4,6,0,9,3
310163,ALFREDO VASCONCELOS,2019,3,0,6,7,7,6,4,5,1,5,5,5
310163,ALFREDO VASCONCELOS,2020,3,2,2,4,3,3,7,0,4,3,2,3
310163,ALFREDO VASCONCELOS,2021,3,5,,,,,,,,,,
310170,ALMENARA,2018,28,20,32,36,30,32,23,29,30,39,35,44
310170,ALMENARA,2019,34,32,28,39,36,23,34,38,43,31,35,43
310170,ALMENARA,2020,48,23,44,34,30,24,41,29,34,42,37,33
310170,ALMENARA,2021,42,28,,,,,,,,,,
310180,ALPERCATA,2018,5,2,4,6,3,1,4,7,3,7,4,3
310180,ALPERCATA,2019,3,3,7,6,7,2,7,1,2,5,4,7
310180,ALPERCATA,2020,3,3,2,2,3,4,4,5,7,7,3,3
310180,ALPERCATA,2021,3,4,,,,,,,,,,
310190,ALPINOPOLIS,2018,6,7,7,10,12,4,10,9,12,9,6,10
310190,ALPINOPOLIS,2019,9,13,10,11,8,10,4,5,13,15,13,4
310190,ALPINOPOLIS,2020,5,11,11,12,7,7,14,8,17,15,7,12
310190,ALPINOPOLIS,2021,13,11,,,,,,,,,,
310200,ALTEROSA,2018,11,12,13,13,9,5,9,9,7,10,5,4
310200,ALTEROSA,2019,7,12,8,14,5,3,11,9,3,10,6,9
310200,ALTEROSA,2020,11,7,7,10,8,6,6,5,10,8,12,7
310200,ALTEROSA,2021,8,4,,,,,,,,,,
310205,ALTO CAPARAO,2018,0,1,1,2,1,3,4,2,1,4,6,4
310205,ALTO CAPARAO,2019,3,4,2,1,3,3,0,1,4,1,1,3
310205,ALTO CAPARAO,2020,1,2,3,6,1,2,1,3,0,2,3,3
310205,ALTO CAPARAO,2021,5,1,,,,,,,,,,
310210,ALTO RIO DOCE,2018,8,7,5,9,1,2,7,7,8,8,4,8
310210,ALTO RIO DOCE,2019,5,6,11,7,4,10,2,4,8,9,8,6
310210,ALTO RIO DOCE,2020,5,2,2,5,4,3,5,4,4,5,3,1
310210,ALTO RIO DOCE,2021,5,2,,,,,,,,,,
310220,ALVARENGA,2018,1,0,2,0,1,4,0,1,5,3,2,1
310220,ALVARENGA,2019,4,0,0,0,1,1,3,0,0,0,0,0
310220,ALVARENGA,2020,1,0,0,0,1,2,1,0,1,1,1,2
310230,ALVINOPOLIS,2018,8,8,6,6,11,5,10,3,5,5,9,6
310230,ALVINOPOLIS,2019,4,9,8,6,2,11,3,7,2,9,3,6
310230,ALVINOPOLIS,2020,2,10,5,7,5,3,10,12,3,12,6,4
310230,ALVINOPOLIS,2021,6,6,,,,,,,,,,
310240,ALVORADA DE MINAS,2018,2,5,1,5,3,1,3,1,2,1,4,1
310240,ALVORADA DE MINAS,2019,4,3,7,2,4,3,1,7,2,1,4,2
310240,ALVORADA DE MINAS,2020,4,2,1,7,3,2,6,1,7,7,4,5
310240,ALVORADA DE MINAS,2021,3,3,,,,,,,,,,
310250,AMPARO DA SERRA,2018,1,8,4,5,3,2,1,4,2,11,3,5
310250,AMPARO DA SERRA,2019,3,8,3,2,0,2,4,1,4,3,3,4
310250,AMPARO DA SERRA,2020,4,9,3,3,3,2,3,5,2,0,7,2
310250,AMPARO DA SERRA,2021,2,2,,,,,,,,,,
310260,ANDRADAS,2018,20,17,17,21,18,20,16,20,18,29,26,39
310260,ANDRADAS,2019,28,32,29,25,29,18,30,28,19,30,27,26
310260,ANDRADAS,2020,24,22,22,16,23,24,25,24,29,20,31,36
310260,ANDRADAS,2021,33,31,,,,,,,,,,
310270,CACHOEIRA DE PAJEU,2018,7,4,3,6,2,0,1,1,4,2,2,6
310270,CACHOEIRA DE PAJEU,2019,4,4,3,0,5,5,2,1,6,4,0,5
310270,CACHOEIRA DE PAJEU,2020,4,2,0,0,1,1,7,2,6,3,2,1
310270,CACHOEIRA DE PAJEU,2021,4,3,,,,,,,,,,
310280,ANDRELANDIA,2018,4,2,7,0,3,1,2,2,2,2,0,3
310280,ANDRELANDIA,2019,3,4,7,1,0,3,2,3,2,5,3,6
310280,ANDRELANDIA,2020,3,4,2,3,6,1,3,5,8,8,5,1
310280,ANDRELANDIA,2021,4,3,,,,,,,,,,
310285,ANGELANDIA,2018,2,4,1,5,5,4,4,2,3,6,2,4
310285,ANGELANDIA,2019,0,8,8,3,6,4,6,9,2,6,3,9
310285,ANGELANDIA,2020,5,8,3,7,1,2,2,7,5,7,6,2
310285,ANGELANDIA,2021,5,2,,,,,,,,,,
310290,ANTONIO CARLOS,2018,5,6,7,9,11,10,11,8,7,9,11,11
310290,ANTONIO CARLOS,2019,7,8,6,7,12,10,9,8,9,10,4,9
310290,ANTONIO CARLOS,2020,4,7,3,5,4,6,6,5,5,13,3,11
310290,ANTONIO CARLOS,2021,4,11,,,,,,,,,,
310300,ANTONIO DIAS,2018,3,6,3,3,1,4,3,3,2,4,6,5
310300,ANTONIO DIAS,2019,7,3,2,2,8,0,4,2,4,1,3,3
310300,ANTONIO DIAS,2020,1,1,2,2,5,3,2,3,3,3,4,4
310300,ANTONIO DIAS,2021,1,1,,,,,,,,,,
310310,ANTONIO PRADO DE MINAS,2018,1,2,0,0,1,1,1,0,0,2,0,0
310310,ANTONIO PRADO DE MINAS,2019,0,1,0,0,2,0,0,1,2,0,1,0
310310,ANTONIO PRADO DE MINAS,2020,0,0,0,0,0,2,0,0,4,2,0,0
310320,ARACAI,2018,1,0,2,1,2,1,1,2,1,3,0,1
310320,ARACAI,2019,1,1,1,6,1,3,0,4,0,2,0,2
310320,ARACAI,2020,2,2,2,0,0,2,1,0,0,0,0,1
310320,ARACAI,2021,1,0,,,,,,,,,,
310330,ARACITABA,2018,0,0,0,0,0,0,0,4,0,0,1,3
310330,ARACITABA,2019,0,0,0,0,0,0,0,0,0,0,1,0
310330,ARACITABA,2020,0,1,1,1,0,1,0,0,1,0,0,0
310330,ARACITABA,2021,3,3,,,,,,,,,,
310340,ARACUAI,2018,27,29,26,22,19,22,28,27,24,25,29,25
310340,ARACUAI,2019,32,26,28,21,19,22,22,20,30,26,26,22
310340,ARACUAI,2020,23,35,20,29,28,22,20,19,24,46,24,29
310340,ARACUAI,2021,36,19,,,,,,,,,,
310350,ARAGUARI,2018,71,57,72,51,60,59,67,63,61,78,81,86
310350,ARAGUARI,2019,82,56,62,77,69,50,70,64,74,89,83,79
310350,ARAGUARI,2020,74,68,78,62,74,54,70,84,90,79,72,75
310350,ARAGUARI,2021,94,53,,,,,,,,,,
310360,ARANTINA,2018,2,0,0,1,0,0,0,1,1,0,2,0
310360,ARANTINA,2019,2,3,3,1,0,1,2,2,1,0,0,0
310360,ARANTINA,2020,1,1,0,2,1,2,1,0,0,2,2,1
310370,ARAPONGA,2018,1,4,1,1,1,0,2,6,1,3,0,3
310370,ARAPONGA,2019,3,2,2,1,2,6,0,2,1,5,1,2
310370,ARAPONGA,2020,1,4,2,2,1,0,4,1,1,4,4,4
310370,ARAPONGA,2021,4,0,,,,,,,,,,
310375,ARAPORA,2018,3,4,3,3,2,6,2,4,3,5,7,5
310375,ARAPORA,2019,5,6,4,5,2,2,6,2,4,5,4,4
310375,ARAPORA,2020,3,2,1,3,4,2,4,3,5,4,7,3
310375,ARAPORA,2021,3,3,,,,,,,,,,
310380,ARAPUA,2018,0,1,1,1,1,1,0,0,2,3,2,1
310380,ARAPUA,2019,1,1,0,0,2,0,2,1,0,1,2,0
310380,ARAPUA,2020,0,1,0,1,2,1,0,1,2,3,0,0
310380,ARAPUA,2021,1,0,,,,,,,,,,
310390,ARAUJOS,2018,1,3,1,1,0,1,0,3,3,4,1,3
310390,ARAUJOS,2019,4,4,2,5,1,2,5,3,6,4,1,4
310390,ARAUJOS,2020,5,2,5,2,5,3,9,7,6,8,7,7
310390,ARAUJOS,2021,8,3,,,,,,,,,,
310400,ARAXA,2018,90,79,106,78,77,87,93,92,96,109,82,119
310400,ARAXA,2019,104,88,95,82,70,78,90,79,73,81,89,91
310400,ARAXA,2020,108,75,97,67,94,65,68,77,93,96,70,80
310400,ARAXA,2021,89,57,,,,,,,,,,
310410,ARCEBURGO,2018,2,3,6,3,0,8,0,4,4,4,6,8
310410,ARCEBURGO,2019,6,0,2,4,2,4,2,2,3,4,3,7
310410,ARCEBURGO,2020,2,3,5,2,3,3,6,0,4,4,7,8
310410,ARCEBURGO,2021,6,6,,,,,,,,,,
310420,ARCOS,2018,27,25,23,16,24,32,21,29,23,29,17,36
310420,ARCOS,2019,30,31,50,37,30,15,17,28,28,38,26,32
310420,ARCOS,2020,30,25,24,15,28,18,19,34,30,28,32,26
310420,ARCOS,2021,28,22,,,,,,,,,,
310430,AREADO,2018,17,14,18,7,9,4,10,10,8,12,9,15
310430,AREADO,2019,7,8,6,7,11,6,6,6,11,14,4,6
310430,AREADO,2020,6,14,9,9,8,10,10,10,13,7,9,5
310430,AREADO,2021,10,8,,,,,,,,,,
310440,ARGIRITA,2018,0,1,0,1,3,1,2,3,2,1,1,2
310440,ARGIRITA,2019,2,1,0,1,1,2,3,0,3,1,0,1
310440,ARGIRITA,2020,0,5,2,1,0,2,3,0,2,1,1,3
310440,ARGIRITA,2021,1,3,,,,,,,,,,
310445,ARICANDUVA,2018,2,1,1,1,1,1,1,3,0,0,1,1
310445,ARICANDUVA,2019,3,1,1,2,2,0,2,2,2,0,0,2
310445,ARICANDUVA,2020,1,2,1,3,1,4,0,3,1,3,4,2
310450,ARINOS,2018,7,10,12,21,8,11,10,18,12,12,13,12
310450,ARINOS,2019,14,13,10,11,13,7,7,6,13,15,5,15
310450,ARINOS,2020,14,12,5,16,11,8,8,8,20,9,10,8
310450,ARINOS,2021,13,10,,,,,,,,,,
310460,ASTOLFO DUTRA,2018,9,6,3,9,4,8,2,7,6,8,4,3
310460,ASTOLFO DUTRA,2019,6,1,2,5,2,3,4,4,4,5,3,4
310460,ASTOLFO DUTRA,2020,2,6,2,5,1,0,1,6,3,4,0,7
310460,ASTOLFO DUTRA,2021,5,5,,,,,,,,,,
310470,ATALEIA,2018,10,7,10,6,11,5,10,8,5,16,5,8
310470,ATALEIA,2019,8,11,10,7,7,7,5,1,6,5,4,2
310470,ATALEIA,2020,4,8,4,5,7,5,8,9,7,4,7,7
310470,ATALEIA,2021,4,8,,,,,,,,,,
310480,AUGUSTO DE LIMA,2018,1,1,0,4,1,2,2,1,6,4,2,2
310480,AUGUSTO DE LIMA,2019,1,3,0,0,3,1,1,0,4,1,1,3
310480,AUGUSTO DE LIMA,2020,2,4,2,5,1,1,1,2,0,2,4,5
310480,AUGUSTO DE LIMA,2021,4,0,,,,,,,,,,
310490,BAEPENDI,2018,11,7,7,6,8,7,4,9,13,8,6,11
310490,BAEPENDI,2019,14,7,4,8,3,8,9,9,13,14,10,7
310490,BAEPENDI,2020,12,5,5,12,15,7,14,3,8,8,2,8
310490,BAEPENDI,2021,7,3,,,,,,,,,,
310500,BALDIM,2018,7,8,6,10,10,7,5,6,11,7,5,7
310500,BALDIM,2019,2,1,7,5,2,2,5,6,2,9,12,9
310500,BALDIM,2020,9,4,3,1,1,6,8,2,6,6,3,7
310500,BALDIM,2021,3,5,,,,,,,,,,
310510,BAMBUI,2018,21,16,21,24,13,11,16,15,14,21,15,18
310510,BAMBUI,2019,16,13,16,6,17,16,15,14,15,30,15,14
310510,BAMBUI,2020,16,23,11,15,13,6,8,13,18,14,14,11
310510,BAMBUI,2021,17,13,,,,,,,,,,
310520,BANDEIRA,2018,2,1,3,3,2,4,1,1,3,2,0,3
310520,BANDEIRA,2019,1,1,2,4,1,3,1,2,3,0,0,0
310520,BANDEIRA,2020,1,4,2,1,2,1,0,0,0,0,0,2
310520,BANDEIRA,2021,2,0,,,,,,,,,,
310530,BANDEIRA DO SUL,2018,5,0,3,2,0,3,3,5,0,7,5,4
310530,BANDEIRA DO SUL,2019,1,3,1,3,1,2,5,1,3,1,1,4
310530,BANDEIRA DO SUL,2020,0,4,2,4,0,1,1,1,2,4,3,4
310530,BANDEIRA DO SUL,2021,1,4,,,,,,,,,,
310540,BARAO DE COCAIS,2018,30,28,20,18,30,25,26,21,28,34,30,30
310540,BARAO DE COCAIS,2019,27,22,24,28,17,16,17,20,32,29,25,23
310540,BARAO DE COCAIS,2020,29,32,24,24,29,20,25,16,28,28,24,18
310540,BARAO DE COCAIS,2021,32,31,,,,,,,,,,
310550,BARAO DO MONTE ALTO,2018,4,1,3,0,0,2,3,3,3,3,2,5
310550,BARAO DO MONTE ALTO,2019,4,1,6,1,1,1,3,5,3,5,10,6
310550,BARAO DO MONTE ALTO,2020,5,6,9,3,9,4,5,5,2,3,2,1
310550,BARAO DO MONTE ALTO,2021,6,6,,,,,,,,,,
310560,BARBACENA,2018,134,138,118,120,92,113,128,100,108,109,122,108
310560,BARBACENA,2019,135,127,110,105,113,93,103,94,96,117,105,126
310560,BARBACENA,2020,129,101,92,72,78,77,102,111,100,82,93,94
310560,BARBACENA,2021,115,95,,,,,,,,,,
310570,BARRA LONGA,2018,2,0,0,2,3,4,3,0,3,2,0,0
310570,BARRA LONGA,2019,2,2,1,3,0,1,1,1,1,1,2,0
310570,BARRA LONGA,2020,1,2,1,2,2,0,4,0,2,2,2,2
310570,BARRA LONGA,2021,2,2,,,,,,,,,,
310590,BARROSO,2018,15,8,10,17,8,5,9,17,13,13,21,11
310590,BARROSO,2019,15,18,18,14,9,19,6,13,12,12,13,12
310590,BARROSO,2020,15,14,9,10,13,8,19,13,7,16,10,13
310590,BARROSO,2021,18,11,,,,,,,,,,
310600,BELA VISTA DE MINAS,2018,5,8,5,7,2,5,2,4,5,3,5,9
310600,BELA VISTA DE MINAS,2019,7,0,3,4,5,4,5,4,5,4,13,7
310600,BELA VISTA DE MINAS,2020,4,9,5,7,7,4,6,8,5,7,1,4
310600,BELA VISTA DE MINAS,2021,9,1,,,,,,,,,,
310610,BELMIRO BRAGA,2018,0,2,1,1,0,1,1,2,0,0,1,1
310610,BELMIRO BRAGA,2019,2,3,1,0,2,1,3,0,1,1,0,0
310610,BELMIRO BRAGA,2020,1,0,1,0,4,0,0,1,1,1,1,0
310610,BELMIRO BRAGA,2021,2,1,,,,,,,,,,
310620,BELO HORIZONTE,2018,1669,1359,1627,1485,1427,1470,1497,1597,1554,1721,1428,1556
310620,BELO HORIZONTE,2019,1690,1505,1670,1582,1435,1330,1386,1529,1546,1687,1607,1661
310620,BELO HORIZONTE,2020,1659,1565,1336,1140,1304,1278,1306,1387,1453,1410,1483,1435
310620,BELO HORIZONTE,2021,1557,1255,,,,,,,,,,
310630,BELO ORIENTE,2018,12,5,13,16,9,9,15,10,9,12,14,9
310630,BELO ORIENTE,2019,9,12,12,7,16,7,11,17,14,13,9,11
310630,BELO ORIENTE,2020,6,13,11,12,16,10,17,18,14,20,13,13
310630,BELO ORIENTE,2021,13,11,,,,,,,,,,
310640,BELO VALE,2018,2,3,2,5,2,7,5,5,5,3,5,5
310640,BELO VALE,2019,8,4,6,9,7,6,4,8,7,4,2,3
310640,BELO VALE,2020,7,5,3,4,4,4,10,13,5,9,9,8
310640,BELO VALE,2021,9,4,,,,,,,,,,
310650,BERILO,2018,6,2,4,2,3,2,3,8,6,6,4,3
310650,BERILO,2019,6,10,2,3,2,3,1,2,3,8,4,1
310650,BERILO,2020,3,1,1,2,2,4,4,2,5,4,2,6
310650,BERILO,2021,1,4,,,,,,,,,,
310660,BERTOPOLIS,2018,4,0,0,3,2,5,0,2,6,2,4,1
310660,BERTOPOLIS,2019,2,4,1,0,1,3,2,3,3,2,0,4
310660,BERTOPOLIS,2020,2,4,0,0,1,0,1,4,3,2,5,1
310660,BERTOPOLIS,2021,2,2,,,,,,,,,,
310665,BERIZAL,2018,3,0,4,4,2,0,0,6,2,3,0,1
310665,BERIZAL,2019,1,2,2,2,2,2,0,1,1,1,0,1
310665,BERIZAL,2020,1,0,0,1,1,1,1,0,0,2,1,0
310665,BERIZAL,2021,2,2,,,,,,,,,,
310670,BETIM,2018,230,222,259,215,191,195,231,173,191,220,183,219
310670,BETIM,2019,239,207,209,219,189,188,204,224,234,191,244,221
310670,BETIM,2020,238,203,195,156,177,184,193,194,199,229,189,198
310670,BETIM,2021,203,198,,,,,,,,,,
310680,BIAS FORTES,2018,3,2,5,1,6,4,4,1,0,2,2,1
310680,BIAS FORTES,2019,4,4,0,2,1,1,1,0,1,0,1,1
310680,BIAS FORTES,2020,1,3,3,1,1,0,2,2,1,2,3,3
310680,BIAS FORTES,2021,1,4,,,,,,,,,,
310690,BICAS,2018,12,14,11,11,8,15,13,13,15,13,16,16
310690,BICAS,2019,8,12,15,11,14,15,10,9,13,7,11,11
310690,BICAS,2020,14,15,11,10,11,8,2,3,13,6,15,10
310690,BICAS,2021,16,5,,,,,,,,,,
310700,BIQUINHAS,2018,0,0,1,0,1,2,0,0,0,3,0,1
310700,BIQUINHAS,2019,2,1,0,1,0,3,3,2,3,0,2,1
310700,BIQUINHAS,2020,1,2,1,0,6,2,2,0,0,4,4,2
310700,BIQUINHAS,2021,2,1,,,,,,,,,,
310710,BOA ESPERANCA,2018,35,29,22,23,31,35,21,25,27,21,27,28
310710,BOA ESPERANCA,2019,37,26,27,25,23,19,29,27,21,28,30,23
310710,BOA ESPERANCA,2020,28,25,20,16,21,16,24,26,29,25,21,21
310710,BOA ESPERANCA,2021,34,17,,,,,,,,,,
310720,BOCAINA DE MINAS,2018,0,0,1,0,0,0,1,2,0,1,0,2
310720,BOCAINA DE MINAS,2019,0,1,0,1,2,0,0,2,2,1,1,2
310720,BOCAINA DE MINAS,2020,0,0,0,5,1,6,1,1,2,0,2,4
310720,BOCAINA DE MINAS,2021,1,1,,,,,,,,,,
310730,BOCAIUVA,2018,38,20,28,41,21,32,29,45,33,26,30,28
310730,BOCAIUVA,2019,45,27,41,38,26,32,29,36,35,39,38,30
310730,BOCAIUVA,2020,32,30,22,22,20,19,25,21,20,43,36,29
310730,BOCAIUVA,2021,31,20,,,,,,,,,,
310740,BOM DESPACHO,2018,35,23,37,30,35,29,23,25,31,39,25,42
310740,BOM DESPACHO,2019,38,36,43,43,48,33,42,36,23,34,29,39
310740,BOM DESPACHO,2020,27,46,42,24,34,25,27,19,17,23,28,33
310740,BOM DESPACHO,2021,24,22,,,,,,,,,,
310750,BOM JARDIM DE MINAS,2018,4,3,4,1,2,2,0,0,1,5,6,5
310750,BOM JARDIM DE MINAS,2019,3,1,3,0,1,0,1,5,1,1,1,3
310750,BOM JARDIM DE MINAS,2020,1,4,1,2,3,1,2,3,4,1,1,1
310750,BOM JARDIM DE MINAS,2021,0,4,,,,,,,,,,
310760,BOM JESUS DA PENHA,2018,5,3,4,2,0,1,1,3,3,2,1,2
310760,BOM JESUS DA PENHA,2019,0,0,3,0,1,1,0,0,1,1,2,3
310760,BOM JESUS DA PENHA,2020,0,0,2,1,0,2,2,2,0,2,3,1
310760,BOM JESUS DA PENHA,2021,3,2,,,,,,,,,,
310770,BOM JESUS DO AMPARO,2018,0,3,2,5,3,4,5,4,2,0,2,3
310770,BOM JESUS DO AMPARO,2019,0,3,2,2,4,6,3,3,3,2,6,3
310770,BOM JESUS DO AMPARO,2020,3,4,1,7,4,3,8,1,5,6,1,0
310770,BOM JESUS DO AMPARO,2021,2,5,,,,,,,,,,
310780,BOM JESUS DO GALHO,2018,5,4,4,5,6,8,3,8,3,6,6,4
310780,BOM JESUS DO GALHO,2019,15,7,7,11,6,15,4,3,6,12,5,6
310780,BOM JESUS DO GALHO,2020,4,4,9,6,3,6,7,4,7,2,4,3
310780,BOM JESUS DO GALHO,2021,4,5,,,,,,,,,,
310790,BOM REPOUSO,2018,4,1,3,5,1,3,4,2,3,0,2,2
310790,BOM REPOUSO,2019,7,6,4,1,3,5,2,2,3,4,2,8
310790,BOM REPOUSO,2020,1,5,5,2,2,2,3,4,1,0,5,1
310790,BOM REPOUSO,2021,2,4,,,,,,,,,,
310800,BOM SUCESSO,2018,9,10,10,6,11,6,16,17,4,10,12,7
310800,BOM SUCESSO,2019,10,12,2,12,6,7,14,4,5,13,7,12
310800,BOM SUCESSO,2020,11,10,8,9,6,4,11,10,7,7,11,4
310800,BOM SUCESSO,2021,11,8,,,,,,,,,,
310810,BONFIM,2018,8,5,2,3,4,3,5,1,5,5,2,6
310810,BONFIM,2019,6,4,4,2,5,3,2,1,2,3,3,4
310810,BONFIM,2020,1,12,3,3,1,3,2,3,1,2,3,9
310810,BONFIM,2021,3,9,,,,,,,,,,
310820,BONFINOPOLIS DE MINAS,2018,1,3,0,4,2,1,2,4,3,3,2,6
310820,BONFINOPOLIS DE MINAS,2019,5,4,8,1,6,4,2,6,1,6,1,0
310820,BONFINOPOLIS DE MINAS,2020,4,4,8,5,4,2,3,5,2,1,3,3
310820,BONFINOPOLIS DE MINAS,2021,5,0,,,,,,,,,,
310825,BONITO DE MINAS,2018,1,2,3,3,2,3,3,1,4,1,4,2
310825,BONITO DE MINAS,2019,1,2,1,2,2,4,2,1,1,1,3,1
310825,BONITO DE MINAS,2020,1,1,2,1,4,1,3,2,0,0,3,5
310825,BONITO DE MINAS,2021,6,3,,,,,,,,,,
310830,BORDA DA MATA,2018,5,7,8,8,4,5,8,6,5,3,5,4
310830,BORDA DA MATA,2019,3,5,6,3,6,4,4,5,6,9,5,9
310830,BORDA DA MATA,2020,5,4,9,8,4,7,3,6,9,6,9,8
310830,BORDA DA MATA,2021,18,7,,,,,,,,,,
310840,BOTELHOS,2018,11,10,8,5,9,6,7,8,10,9,7,12
310840,BOTELHOS,2019,13,7,6,8,6,9,9,5,8,10,5,10
310840,BOTELHOS,2020,15,10,10,5,11,8,13,10,10,17,17,15
310840,BOTELHOS,2021,8,4,,,,,,,,,,
310850,BOTUMIRIM,2018,8,2,4,2,7,3,2,1,6,3,3,2
310850,BOTUMIRIM,2019,2,6,5,1,2,3,0,0,5,5,8,4
310850,BOTUMIRIM,2020,2,4,3,5,4,10,3,4,9,2,3,1
310850,BOTUMIRIM,2021,3,4,,,,,,,,,,
310855,BRASILANDIA DE MINAS,2018,10,3,6,2,3,6,10,5,7,9,5,2
310855,BRASILANDIA DE MINAS,2019,2,10,11,5,4,7,5,3,7,4,9,3
310855,BRASILANDIA DE MINAS,2020,3,4,7,3,5,4,6,6,7,10,5,5
310855,BRASILANDIA DE MINAS,2021,8,8,,,,,,,,,,
310860,BRASILIA DE MINAS,2018,13,12,14,11,13,10,10,12,13,20,14,12
310860,BRASILIA DE MINAS,2019,12,11,16,9,14,12,13,19,5,18,14,17
310860,BRASILIA DE MINAS,2020,15,10,6,8,12,9,13,8,19,18,7,15
310860,BRASILIA DE MINAS,2021,21,7,,,,,,,,,,
310870,BRAS PIRES,2018,0,0,1,1,1,3,3,2,1,5,0,4
310870,BRAS PIRES,2019,6,2,4,1,0,3,6,1,1,3,2,1
310870,BRAS PIRES,2020,5,5,2,0,2,2,1,0,1,0,6,0
310870,BRAS PIRES,2021,1,3,,,,,,,,,,
